order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct
O011006,2025-03-27,C01412,P0041,2,176.09,0.0
O011006,2025-03-27,C01412,P0031,5,421.61,0.11
O011006,2025-03-27,C01412,P0009,1,362.63,0.0
O011616,2025-03-27,C00248,P0057,2,135.82,0.0
O011616,2025-03-27,C00248,P0007,1,263.61,0.0
O011616,2025-03-27,C00248,P0002,3,3873.05,0.0
O013144,2025-03-27,C00553,P0025,2,164.23,0.0
O013144,2025-03-27,C00553,P0033,1,218.91,0.0
O013144,2025-03-27,C00553,P0062,1,78.89,0.0
O013144,2025-03-27,C00553,P0042,1,1937.41,0.0
O013424,2025-03-27,C00681,P0045,1,220.35,0.1
O013691,2025-03-27,C01069,P0021,1,168.83,0.16
O013691,2025-03-27,C01069,P0043,2,1429.14,0.0
O013817,2025-03-27,C00398,P0022,2,279.91,0.0
O013817,2025-03-27,C00398,P0039,1,73.24,0.0
O014737,2025-03-27,C00546,P0014,1,156.55,0.19
O014737,2025-03-27,C00546,P0005,1,5384.27,0.0
O014737,2025-03-27,C00546,P0023,2,173.85,0.12
O015579,2025-03-27,C01498,P0014,1,156.55,0.0
O015579,2025-03-27,C01498,P0041,2,176.09,0.0
O015955,2025-03-27,C00174,P0024,1,377.55,0.0
O000320,2025-03-28,C00569,P0055,1,120.34,0.0
O000320,2025-03-28,C00569,P0047,2,166.79,0.0
O000646,2025-03-28,C00114,P0023,1,173.85,0.0
O000646,2025-03-28,C00114,P0035,1,81.6,0.0
O000646,2025-03-28,C00114,P0013,1,162.09,0.0
O001174,2025-03-28,C00413,P0011,1,335.89,0.0
O001174,2025-03-28,C00413,P0029,1,896.65,0.0
O001174,2025-03-28,C00413,P0013,1,162.09,0.05
O001266,2025-03-28,C00843,P0006,1,5192.19,0.0
O001266,2025-03-28,C00843,P0028,2,707.58,0.0
O001404,2025-03-28,C00848,P0063,2,140.01,0.0
O001887,2025-03-28,C00276,P0001,3,2389.01,0.0
O002036,2025-03-28,C00552,P0051,1,123.47,0.0
O002036,2025-03-28,C00552,P0014,1,156.55,0.0
O004321,2025-03-28,C00113,P0060,1,136.4,0.0
O004321,2025-03-28,C00113,P0054,1,314.97,0.18
O004321,2025-03-28,C00113,P0053,1,181.61,0.0
O004880,2025-03-28,C00213,P0008,1,401.37,0.0
O005379,2025-03-28,C00094,P0008,1,401.37,0.0
O005874,2025-03-28,C00162,P0043,5,1429.14,0.0
O005874,2025-03-28,C00162,P0022,2,279.91,0.0
O005877,2025-03-28,C01183,P0014,1,156.55,0.0
O005877,2025-03-28,C01183,P0053,2,181.61,0.0
O007188,2025-03-28,C00440,P0044,1,2005.1,0.0
O007402,2025-03-28,C00624,P0007,2,263.61,0.08
O007402,2025-03-28,C00624,P0041,1,176.09,0.0
O007402,2025-03-28,C00624,P0014,2,156.55,0.0
O007487,2025-03-28,C00888,P0035,1,81.6,0.0
O011668,2025-03-28,C00506,P0028,1,707.58,0.0
O011668,2025-03-28,C00506,P0014,1,156.55,0.0
O011668,2025-03-28,C00506,P0050,1,241.01,0.0
O011725,2025-03-28,C00220,P0025,2,164.23,0.19
O011725,2025-03-28,C00220,P0038,2,329.15,0.13
O012542,2025-03-28,C00321,P0045,3,220.35,0.0
O012542,2025-03-28,C00321,P0053,2,181.61,0.0
O012542,2025-03-28,C00321,P0052,3,86.93,0.0
O012542,2025-03-28,C00321,P0038,1,329.15,0.0
O015364,2025-03-28,C00433,P0022,1,279.91,0.0
O015656,2025-03-28,C01466,P0027,2,457.48,0.0
O015656,2025-03-28,C01466,P0039,1,73.24,0.0
O015656,2025-03-28,C01466,P0048,1,236.48,0.0
O015656,2025-03-28,C01466,P0013,1,162.09,0.0
O017731,2025-03-28,C00923,P0038,1,329.15,0.0
O000401,2025-03-29,C01226,P0051,2,123.47,0.0
O000439,2025-03-29,C01243,P0050,2,241.01,0.0
O000683,2025-03-29,C00460,P0013,1,162.09,0.1
O000720,2025-03-29,C00886,P0008,1,401.37,0.0
O003907,2025-03-29,C01217,P0025,1,164.23,0.0
O006584,2025-03-29,C00147,P0011,1,335.89,0.0
O006584,2025-03-29,C00147,P0053,2,181.61,0.05
O006584,2025-03-29,C00147,P0061,5,159.11,0.0
O007797,2025-03-29,C00189,P0013,1,162.09,0.0
O008206,2025-03-29,C00806,P0013,1,162.09,0.0
O009194,2025-03-29,C01379,P0040,1,202.57,0.0
O009499,2025-03-29,C00734,P0022,1,279.91,0.0
O009499,2025-03-29,C00734,P0040,5,202.57,0.0
O010014,2025-03-29,C01176,P0043,2,1429.14,0.0
O012588,2025-03-29,C01269,P0011,3,335.89,0.0
O013397,2025-03-29,C01464,P0054,2,314.97,0.19
O013397,2025-03-29,C01464,P0050,2,241.01,0.0
O013397,2025-03-29,C01464,P0006,1,5192.19,0.0
O016246,2025-03-29,C01074,P0039,1,73.24,0.0
O016262,2025-03-29,C01239,P0053,2,181.61,0.0
O016262,2025-03-29,C01239,P0053,1,181.61,0.0
O017087,2025-03-29,C00149,P0030,1,579.21,0.0
O017655,2025-03-29,C01078,P0038,1,329.15,0.0
O017949,2025-03-29,C00687,P0057,1,135.82,0.0
O017949,2025-03-29,C00687,P0051,1,123.47,0.12
O000144,2025-03-30,C01188,P0014,1,156.55,0.0
O001482,2025-03-30,C00910,P0047,1,166.79,0.19
O001482,2025-03-30,C00910,P0030,1,579.21,0.0
O001482,2025-03-30,C00910,P0034,2,253.6,0.06
O002067,2025-03-30,C01017,P0014,1,156.55,0.0
O002422,2025-03-30,C00616,P0054,1,314.97,0.0
O002422,2025-03-30,C00616,P0025,2,164.23,0.0
O002422,2025-03-30,C00616,P0062,2,78.89,0.0
O002422,2025-03-30,C00616,P0045,2,220.35,0.0
O002684,2025-03-30,C01203,P0023,1,173.85,0.0
O002684,2025-03-30,C01203,P0034,1,253.6,0.0
O003369,2025-03-30,C01272,P0013,1,162.09,0.0
O003806,2025-03-30,C01296,P0045,1,220.35,0.16
O003806,2025-03-30,C01296,P0052,1,86.93,0.0
O004792,2025-03-30,C00367,P0047,1,166.79,0.0
O005092,2025-03-30,C00464,P0008,1,401.37,0.1
O005092,2025-03-30,C00464,P0023,2,173.85,0.0
O005255,2025-03-30,C00360,P0043,2,1429.14,0.16
O007995,2025-03-30,C00664,P0040,1,202.57,0.11
O013931,2025-03-30,C00103,P0011,1,335.89,0.0
O014440,2025-03-30,C00248,P0039,2,73.24,0.0
O015799,2025-03-30,C01462,P0048,1,236.48,0.0
O015799,2025-03-30,C01462,P0032,1,130.18,0.0
O015799,2025-03-30,C01462,P0061,1,159.11,0.0
O017288,2025-03-30,C00285,P0004,1,5897.93,0.0
O000179,2025-03-31,C00190,P0042,1,1937.41,0.0
O002345,2025-03-31,C00147,P0050,1,241.01,0.0
O004223,2025-03-31,C01113,P0063,1,140.01,0.0
O004223,2025-03-31,C01113,P0062,3,78.89,0.15
O004223,2025-03-31,C01113,P0028,1,707.58,0.0
O004717,2025-03-31,C00511,P0062,1,78.89,0.0
O004717,2025-03-31,C00511,P0034,1,253.6,0.0
O004815,2025-03-31,C00576,P0039,1,73.24,0.15
O005744,2025-03-31,C00112,P0054,1,314.97,0.0
O006336,2025-03-31,C01270,P0058,1,153.41,0.0
O006336,2025-03-31,C01270,P0061,3,159.11,0.0
O007738,2025-03-31,C00879,P0050,1,241.01,0.0
O007738,2025-03-31,C00879,P0061,1,159.11,0.0
O007738,2025-03-31,C00879,P0028,3,707.58,0.0
O007813,2025-03-31,C00885,P0057,1,135.82,0.0
O007985,2025-03-31,C00887,P0063,1,140.01,0.0
O007985,2025-03-31,C00887,P0013,2,162.09,0.0
O007985,2025-03-31,C00887,P0038,1,329.15,0.0
O007985,2025-03-31,C00887,P0061,5,159.11,0.0
O010449,2025-03-31,C00242,P0006,1,5192.19,0.0
O010449,2025-03-31,C00242,P0062,1,78.89,0.0
O010449,2025-03-31,C00242,P0013,1,162.09,0.0
O010449,2025-03-31,C00242,P0007,1,263.61,0.0
O013544,2025-03-31,C00265,P0033,1,218.91,0.0
O013544,2025-03-31,C00265,P0024,1,377.55,0.09
O013866,2025-03-31,C01247,P0022,1,279.91,0.14
O013866,2025-03-31,C01247,P0063,1,140.01,0.0
O013963,2025-03-31,C00670,P0008,1,401.37,0.0
O013963,2025-03-31,C00670,P0050,1,241.01,0.19
O013963,2025-03-31,C00670,P0043,1,1429.14,0.0
O013963,2025-03-31,C00670,P0026,1,118.22,0.0
O014616,2025-03-31,C00527,P0040,1,202.57,0.16
O015562,2025-03-31,C01076,P0043,2,1429.14,0.0
O016161,2025-03-31,C00259,P0029,2,896.65,0.16
O016161,2025-03-31,C00259,P0034,1,253.6,0.0
O017315,2025-03-31,C00068,P0038,1,329.15,0.0
O017409,2025-03-31,C00533,P0032,1,130.18,0.1
O017409,2025-03-31,C00533,P0045,2,220.35,0.0
O003736,2025-04-01,C01448,P0034,1,253.6,0.0
O003736,2025-04-01,C01448,P0033,1,218.91,0.0
O003883,2025-04-01,C00433,P0037,2,224.17,0.0
O005055,2025-04-01,C01249,P0023,3,173.85,0.05
O006033,2025-04-01,C00715,P0053,1,181.61,0.0
O006033,2025-04-01,C00715,P0023,1,173.85,0.0
O006704,2025-04-01,C00073,P0006,1,5192.19,0.0
O008527,2025-04-01,C01288,P0039,1,73.24,0.0
O009617,2025-04-01,C01096,P0023,1,173.85,0.0
O010911,2025-04-01,C00037,P0055,1,120.34,0.19
O010911,2025-04-01,C00037,P0035,2,81.6,0.0
O010911,2025-04-01,C00037,P0001,2,2389.01,0.0
O010911,2025-04-01,C00037,P0057,1,135.82,0.0
O011940,2025-04-01,C01425,P0059,1,37.28,0.0
O012564,2025-04-01,C01154,P0033,1,218.91,0.0
O014092,2025-04-01,C00853,P0054,1,314.97,0.0
O014355,2025-04-01,C01002,P0055,1,120.34,0.0
O014355,2025-04-01,C01002,P0014,1,156.55,0.11
O014355,2025-04-01,C01002,P0041,1,176.09,0.0
O014355,2025-04-01,C01002,P0056,2,92.75,0.0
O016093,2025-04-01,C01322,P0031,1,421.61,0.0
O016093,2025-04-01,C01322,P0050,1,241.01,0.0
O003557,2025-04-02,C01068,P0028,1,707.58,0.0
O003880,2025-04-02,C00499,P0050,1,241.01,0.19
O003880,2025-04-02,C00499,P0025,2,164.23,0.0
O007053,2025-04-02,C00416,P0062,2,78.89,0.17
O007680,2025-04-02,C00207,P0007,2,263.61,0.0
O007680,2025-04-02,C00207,P0041,1,176.09,0.19
O007680,2025-04-02,C00207,P0038,1,329.15,0.0
O013166,2025-04-02,C01282,P0061,1,159.11,0.0
O014845,2025-04-02,C00703,P0047,1,166.79,0.0
O014845,2025-04-02,C00703,P0060,1,136.4,0.0
O014845,2025-04-02,C00703,P0022,1,279.91,0.0
O014906,2025-04-02,C00829,P0049,2,87.48,0.0
O015469,2025-04-02,C00346,P0053,1,181.61,0.0
O015469,2025-04-02,C00346,P0025,1,164.23,0.0
O015469,2025-04-02,C00346,P0031,1,421.61,0.0
O016664,2025-04-02,C00192,P0005,2,5384.27,0.0
O017734,2025-04-02,C01372,P0010,1,224.44,0.0
O000778,2025-04-03,C01293,P0013,1,162.09,0.14
O000778,2025-04-03,C01293,P0061,5,159.11,0.0
O002613,2025-04-03,C01323,P0051,1,123.47,0.0
O002657,2025-04-03,C00141,P0025,1,164.23,0.0
O002657,2025-04-03,C00141,P0036,1,372.04,0.0
O002657,2025-04-03,C00141,P0008,2,401.37,0.0
O002743,2025-04-03,C00047,P0011,2,335.89,0.15
O002743,2025-04-03,C00047,P0034,1,253.6,0.0
O004559,2025-04-03,C01491,P0011,1,335.89,0.0
O007070,2025-04-03,C00641,P0061,1,159.11,0.0
O008739,2025-04-03,C01280,P0043,1,1429.14,0.0
O009755,2025-04-03,C00731,P0061,1,159.11,0.0
O010518,2025-04-03,C00901,P0011,1,335.89,0.0
O012361,2025-04-03,C01299,P0049,1,87.48,0.13
O014231,2025-04-03,C00790,P0021,1,168.83,0.12
O014760,2025-04-03,C01219,P0056,1,92.75,0.0
O015186,2025-04-03,C01488,P0050,1,241.01,0.1
O015186,2025-04-03,C01488,P0043,1,1429.14,0.0
O015186,2025-04-03,C01488,P0055,1,120.34,0.0
O015512,2025-04-03,C01361,P0038,1,329.15,0.0
O016081,2025-04-03,C00939,P0022,1,279.91,0.0
O016491,2025-04-03,C01363,P0053,1,181.61,0.1
O016491,2025-04-03,C01363,P0032,2,130.18,0.0
O016491,2025-04-03,C01363,P0059,1,37.28,0.0
O001106,2025-04-04,C01210,P0050,1,241.01,0.0
O001106,2025-04-04,C01210,P0043,1,1429.14,0.0
O001603,2025-04-04,C01187,P0050,1,241.01,0.0
O003311,2025-04-04,C01058,P0045,1,220.35,0.0
O003311,2025-04-04,C01058,P0034,1,253.6,0.0
O003404,2025-04-04,C00819,P0053,1,181.61,0.0
O003404,2025-04-04,C00819,P0048,1,236.48,0.13
O003404,2025-04-04,C00819,P0029,2,896.65,0.0
O003404,2025-04-04,C00819,P0055,1,120.34,0.0
O003850,2025-04-04,C00614,P0041,1,176.09,0.0
O005240,2025-04-04,C01296,P0009,1,362.63,0.0
O005240,2025-04-04,C01296,P0016,1,115.24,0.0
O005240,2025-04-04,C01296,P0054,1,314.97,0.12
O005240,2025-04-04,C01296,P0020,3,250.67,0.0
O005405,2025-04-04,C01001,P0050,2,241.01,0.1
O005649,2025-04-04,C00825,P0024,2,377.55,0.0
O005649,2025-04-04,C00825,P0062,1,78.89,0.14
O005649,2025-04-04,C00825,P0045,1,220.35,0.0
O005649,2025-04-04,C00825,P0014,1,156.55,0.06
O006239,2025-04-04,C01011,P0021,1,168.83,0.0
O007974,2025-04-04,C01095,P0001,1,2389.01,0.0
O008655,2025-04-04,C00078,P0034,1,253.6,0.0
O008758,2025-04-04,C00510,P0062,2,78.89,0.12
O009677,2025-04-04,C00259,P0013,1,162.09,0.0
O009677,2025-04-04,C00259,P0049,1,87.48,0.0
O009694,2025-04-04,C00531,P0047,1,166.79,0.0
O009694,2025-04-04,C00531,P0049,1,87.48,0.0
O009694,2025-04-04,C00531,P0050,1,241.01,0.18
O010153,2025-04-04,C00611,P0043,1,1429.14,0.0
O011674,2025-04-04,C01296,P0023,1,173.85,0.0
O011674,2025-04-04,C01296,P0023,1,173.85,0.0
O011674,2025-04-04,C01296,P0024,1,377.55,0.09
O011674,2025-04-04,C01296,P0032,1,130.18,0.0
O012801,2025-04-04,C01392,P0034,1,253.6,0.0
O012801,2025-04-04,C01392,P0011,1,335.89,0.0
O012801,2025-04-04,C01392,P0022,2,279.91,0.0
O012801,2025-04-04,C01392,P0022,1,279.91,0.2
O012936,2025-04-04,C01153,P0043,1,1429.14,0.0
O013896,2025-04-04,C00047,P0022,1,279.91,0.09
O013896,2025-04-04,C00047,P0060,5,136.4,0.0
O016028,2025-04-04,C01116,P0014,1,156.55,0.0
O001023,2025-04-05,C00913,P0044,1,2005.1,0.06
O001023,2025-04-05,C00913,P0038,2,329.15,0.0
O002476,2025-04-05,C00818,P0041,2,176.09,0.18
O002476,2025-04-05,C00818,P0025,1,164.23,0.0
O004931,2025-04-05,C00379,P0020,5,250.67,0.0
O005314,2025-04-05,C00388,P0055,1,120.34,0.0
O005314,2025-04-05,C00388,P0023,2,173.85,0.07
O005314,2025-04-05,C00388,P0021,1,168.83,0.0
O005314,2025-04-05,C00388,P0013,3,162.09,0.0
O006385,2025-04-05,C00451,P0032,1,130.18,0.0
O006385,2025-04-05,C00451,P0007,3,263.61,0.0
O010146,2025-04-05,C00672,P0059,1,37.28,0.0
O014818,2025-04-05,C00859,P0041,1,176.09,0.0
O015770,2025-04-05,C01419,P0058,1,153.41,0.0
O015900,2025-04-05,C00332,P0007,1,263.61,0.0
O015900,2025-04-05,C00332,P0005,2,5384.27,0.11
O015953,2025-04-05,C00773,P0026,1,118.22,0.0
O015953,2025-04-05,C00773,P0039,2,73.24,0.06
O015953,2025-04-05,C00773,P0021,1,168.83,0.05
O017837,2025-04-05,C01451,P0013,1,162.09,0.18
O017837,2025-04-05,C01451,P0052,2,86.93,0.0
O017837,2025-04-05,C01451,P0061,3,159.11,0.0
O000154,2025-04-06,C00493,P0050,1,241.01,0.0
O000166,2025-04-06,C00754,P0061,3,159.11,0.18
O000166,2025-04-06,C00754,P0052,1,86.93,0.18
O001192,2025-04-06,C01426,P0050,5,241.01,0.0
O002102,2025-04-06,C00148,P0043,1,1429.14,0.0
O003144,2025-04-06,C01018,P0022,2,279.91,0.13
O003144,2025-04-06,C01018,P0040,1,202.57,0.0
O003144,2025-04-06,C01018,P0013,1,162.09,0.0
O003144,2025-04-06,C01018,P0022,1,279.91,0.0
O003485,2025-04-06,C00274,P0038,1,329.15,0.09
O003508,2025-04-06,C00333,P0044,1,2005.1,0.07
O005319,2025-04-06,C00656,P0046,2,280.9,0.1
O005319,2025-04-06,C00656,P0047,1,166.79,0.0
O005736,2025-04-06,C00066,P0021,2,168.83,0.0
O006153,2025-04-06,C01220,P0043,1,1429.14,0.2
O006153,2025-04-06,C01220,P0038,1,329.15,0.0
O006153,2025-04-06,C01220,P0025,2,164.23,0.0
O006153,2025-04-06,C01220,P0032,1,130.18,0.0
O006546,2025-04-06,C01360,P0003,1,2558.81,0.0
O006546,2025-04-06,C01360,P0045,3,220.35,0.0
O007361,2025-04-06,C00301,P0055,3,120.34,0.17
O007361,2025-04-06,C00301,P0033,1,218.91,0.0
O007687,2025-04-06,C01228,P0054,5,314.97,0.0
O008108,2025-04-06,C00876,P0023,1,173.85,0.0
O008108,2025-04-06,C00876,P0024,1,377.55,0.0
O009236,2025-04-06,C00280,P0021,1,168.83,0.13
O012296,2025-04-06,C00185,P0043,1,1429.14,0.0
O012874,2025-04-06,C00747,P0017,1,210.5,0.0
O013880,2025-04-06,C00194,P0041,5,176.09,0.0
O016884,2025-04-06,C00960,P0034,1,253.6,0.12
O016884,2025-04-06,C00960,P0023,3,173.85,0.0
O016884,2025-04-06,C00960,P0016,5,115.24,0.0
O017370,2025-04-06,C01107,P0061,1,159.11,0.0
O017370,2025-04-06,C01107,P0001,1,2389.01,0.0
O017370,2025-04-06,C01107,P0059,1,37.28,0.13
O001095,2025-04-07,C00601,P0032,2,130.18,0.11
O001732,2025-04-07,C00403,P0062,2,78.89,0.0
O002627,2025-04-07,C00139,P0043,1,1429.14,0.0
O002627,2025-04-07,C00139,P0023,2,173.85,0.0
O002627,2025-04-07,C00139,P0034,1,253.6,0.19
O002862,2025-04-07,C01320,P0005,1,5384.27,0.0
O002862,2025-04-07,C01320,P0021,2,168.83,0.0
O003456,2025-04-07,C00268,P0030,1,579.21,0.07
O004484,2025-04-07,C01089,P0013,1,162.09,0.0
O004484,2025-04-07,C01089,P0021,2,168.83,0.15
O004484,2025-04-07,C01089,P0039,1,73.24,0.0
O004890,2025-04-07,C00041,P0045,1,220.35,0.0
O007675,2025-04-07,C00420,P0011,1,335.89,0.0
O007675,2025-04-07,C00420,P0034,1,253.6,0.0
O007675,2025-04-07,C00420,P0007,1,263.61,0.0
O008021,2025-04-07,C01319,P0015,1,58.99,0.16
O008562,2025-04-07,C00418,P0033,1,218.91,0.0
O011398,2025-04-07,C00566,P0038,2,329.15,0.09
O011951,2025-04-07,C00493,P0062,1,78.89,0.07
O011951,2025-04-07,C00493,P0041,1,176.09,0.0
O011951,2025-04-07,C00493,P0007,1,263.61,0.0
O011951,2025-04-07,C00493,P0057,1,135.82,0.0
O013574,2025-04-07,C00884,P0022,2,279.91,0.0
O013574,2025-04-07,C00884,P0062,5,78.89,0.0
O013574,2025-04-07,C00884,P0032,1,130.18,0.0
O013906,2025-04-07,C00196,P0045,1,220.35,0.0
O013906,2025-04-07,C00196,P0013,5,162.09,0.0
O013981,2025-04-07,C00472,P0013,2,162.09,0.0
O014531,2025-04-07,C00902,P0034,1,253.6,0.0
O014531,2025-04-07,C00902,P0009,2,362.63,0.0
O015256,2025-04-07,C01251,P0061,1,159.11,0.1
O015887,2025-04-07,C00059,P0059,3,37.28,0.0
O015887,2025-04-07,C00059,P0039,2,73.24,0.07
O015887,2025-04-07,C00059,P0051,1,123.47,0.0
O017941,2025-04-07,C01356,P0054,1,314.97,0.0
O000252,2025-04-08,C01380,P0016,1,115.24,0.0
O000268,2025-04-08,C00552,P0001,1,2389.01,0.0
O000268,2025-04-08,C00552,P0062,1,78.89,0.0
O000766,2025-04-08,C00356,P0055,2,120.34,0.0
O000900,2025-04-08,C00145,P0050,3,241.01,0.18
O000900,2025-04-08,C00145,P0048,1,236.48,0.0
O000900,2025-04-08,C00145,P0055,1,120.34,0.16
O001457,2025-04-08,C01293,P0039,2,73.24,0.0
O003033,2025-04-08,C01333,P0032,1,130.18,0.16
O005058,2025-04-08,C00014,P0053,1,181.61,0.0
O006038,2025-04-08,C00212,P0011,2,335.89,0.0
O006038,2025-04-08,C00212,P0043,1,1429.14,0.0
O006586,2025-04-08,C00090,P0014,1,156.55,0.0
O008814,2025-04-08,C00549,P0011,1,335.89,0.0
O010651,2025-04-08,C00483,P0061,1,159.11,0.0
O010651,2025-04-08,C00483,P0014,1,156.55,0.0
O010739,2025-04-08,C00281,P0026,2,118.22,0.0
O011312,2025-04-08,C00786,P0009,1,362.63,0.0
O016041,2025-04-08,C00798,P0039,2,73.24,0.0
O000147,2025-04-09,C00794,P0034,1,253.6,0.0
O000279,2025-04-09,C01373,P0052,1,86.93,0.0
O001081,2025-04-09,C01128,P0022,1,279.91,0.11
O001081,2025-04-09,C01128,P0040,5,202.57,0.0
O003712,2025-04-09,C00674,P0036,1,372.04,0.0
O009961,2025-04-09,C00644,P0014,1,156.55,0.0
O009961,2025-04-09,C00644,P0032,1,130.18,0.0
O010182,2025-04-09,C01495,P0041,2,176.09,0.0
O011073,2025-04-09,C01186,P0016,2,115.24,0.0
O013910,2025-04-09,C01486,P0003,2,2558.81,0.0
O013910,2025-04-09,C01486,P0013,3,162.09,0.19
O013910,2025-04-09,C01486,P0039,2,73.24,0.0
O014383,2025-04-09,C00736,P0045,1,220.35,0.0
O014383,2025-04-09,C00736,P0043,1,1429.14,0.0
O014383,2025-04-09,C00736,P0024,1,377.55,0.0
O015464,2025-04-09,C01191,P0032,2,130.18,0.08
O015464,2025-04-09,C01191,P0004,2,5897.93,0.0
O015540,2025-04-09,C00666,P0050,2,241.01,0.0
O017222,2025-04-09,C00671,P0055,1,120.34,0.0
O017378,2025-04-09,C01378,P0036,2,372.04,0.0
O017378,2025-04-09,C01378,P0047,2,166.79,0.0
O000173,2025-04-10,C00341,P0013,1,162.09,0.16
O000173,2025-04-10,C00341,P0038,3,329.15,0.0
O001311,2025-04-10,C01261,P0063,1,140.01,0.0
O003608,2025-04-10,C00138,P0054,1,314.97,0.18
O004164,2025-04-10,C01239,P0016,1,115.24,0.08
O004533,2025-04-10,C00315,P0030,1,579.21,0.0
O004941,2025-04-10,C01261,P0011,2,335.89,0.0
O004941,2025-04-10,C01261,P0051,3,123.47,0.0
O005053,2025-04-10,C00389,P0050,1,241.01,0.09
O005053,2025-04-10,C00389,P0061,2,159.11,0.0
O005053,2025-04-10,C00389,P0035,1,81.6,0.0
O007363,2025-04-10,C00354,P0063,1,140.01,0.0
O007421,2025-04-10,C00227,P0006,2,5192.19,0.06
O007994,2025-04-10,C00416,P0022,1,279.91,0.0
O007994,2025-04-10,C00416,P0045,1,220.35,0.0
O010045,2025-04-10,C00447,P0050,2,241.01,0.0
O010045,2025-04-10,C00447,P0023,3,173.85,0.0
O010455,2025-04-10,C00731,P0051,1,123.47,0.0
O013026,2025-04-10,C00862,P0033,1,218.91,0.0
O013136,2025-04-10,C01281,P0041,1,176.09,0.0
O013136,2025-04-10,C01281,P0022,1,279.91,0.15
O013136,2025-04-10,C01281,P0025,1,164.23,0.0
O013136,2025-04-10,C01281,P0040,1,202.57,0.13
O013259,2025-04-10,C01373,P0046,2,280.9,0.0
O015424,2025-04-10,C00385,P0025,2,164.23,0.0
O015424,2025-04-10,C00385,P0045,1,220.35,0.13
O015424,2025-04-10,C00385,P0025,2,164.23,0.12
O015424,2025-04-10,C00385,P0034,1,253.6,0.0
O016854,2025-04-10,C00564,P0008,3,401.37,0.0
O016854,2025-04-10,C00564,P0043,1,1429.14,0.17
O000049,2025-04-11,C00087,P0020,1,250.67,0.0
O000049,2025-04-11,C00087,P0039,2,73.24,0.0
O000049,2025-04-11,C00087,P0062,1,78.89,0.0
O001773,2025-04-11,C01192,P0061,1,159.11,0.0
O001773,2025-04-11,C01192,P0041,1,176.09,0.17
O001906,2025-04-11,C00812,P0007,2,263.61,0.0
O001906,2025-04-11,C00812,P0050,1,241.01,0.0
O002414,2025-04-11,C00837,P0034,1,253.6,0.0
O002414,2025-04-11,C00837,P0054,2,314.97,0.0
O003340,2025-04-11,C00748,P0036,2,372.04,0.0
O003340,2025-04-11,C00748,P0041,3,176.09,0.0
O003340,2025-04-11,C00748,P0051,1,123.47,0.0
O003413,2025-04-11,C00519,P0047,1,166.79,0.0
O004046,2025-04-11,C01469,P0040,2,202.57,0.0
O005359,2025-04-11,C00323,P0063,1,140.01,0.0
O005394,2025-04-11,C00687,P0051,1,123.47,0.07
O006610,2025-04-11,C01434,P0030,2,579.21,0.0
O008576,2025-04-11,C00904,P0008,1,401.37,0.0
O011715,2025-04-11,C00462,P0034,1,253.6,0.13
O012747,2025-04-11,C00274,P0061,1,159.11,0.0
O002837,2025-04-12,C01023,P0006,1,5192.19,0.0
O003246,2025-04-12,C00811,P0008,5,401.37,0.0
O006638,2025-04-12,C01410,P0045,2,220.35,0.0
O008390,2025-04-12,C01054,P0057,1,135.82,0.0
O008390,2025-04-12,C01054,P0036,1,372.04,0.11
O008971,2025-04-12,C01067,P0025,1,164.23,0.0
O009141,2025-04-12,C01388,P0052,2,86.93,0.0
O009473,2025-04-12,C00145,P0007,1,263.61,0.08
O009874,2025-04-12,C01037,P0020,1,250.67,0.0
O009874,2025-04-12,C01037,P0041,1,176.09,0.0
O010628,2025-04-12,C00613,P0042,1,1937.41,0.0
O010628,2025-04-12,C00613,P0007,1,263.61,0.06
O010965,2025-04-12,C00872,P0039,1,73.24,0.2
O010965,2025-04-12,C00872,P0040,1,202.57,0.0
O011307,2025-04-12,C00133,P0048,1,236.48,0.0
O011824,2025-04-12,C00582,P0005,2,5384.27,0.0
O013101,2025-04-12,C00464,P0001,3,2389.01,0.18
O013265,2025-04-12,C00357,P0043,3,1429.14,0.0
O013265,2025-04-12,C00357,P0031,1,421.61,0.0
O013291,2025-04-12,C01025,P0049,2,87.48,0.0
O017439,2025-04-12,C01091,P0060,1,136.4,0.0
O000013,2025-04-13,C01363,P0009,2,362.63,0.0
O000149,2025-04-13,C00351,P0016,1,115.24,0.0
O000149,2025-04-13,C00351,P0023,3,173.85,0.0
O001079,2025-04-13,C00700,P0041,1,176.09,0.0
O002231,2025-04-13,C00417,P0042,1,1937.41,0.0
O002947,2025-04-13,C00840,P0050,1,241.01,0.07
O005228,2025-04-13,C01275,P0058,3,153.41,0.0
O005228,2025-04-13,C01275,P0043,1,1429.14,0.0
O005797,2025-04-13,C00956,P0013,1,162.09,0.0
O005797,2025-04-13,C00956,P0062,1,78.89,0.0
O006054,2025-04-13,C01217,P0057,3,135.82,0.0
O006054,2025-04-13,C01217,P0009,1,362.63,0.08
O006054,2025-04-13,C01217,P0041,2,176.09,0.0
O006600,2025-04-13,C00607,P0061,3,159.11,0.0
O007279,2025-04-13,C00393,P0059,2,37.28,0.0
O009397,2025-04-13,C00022,P0020,1,250.67,0.0
O011196,2025-04-13,C00966,P0048,1,236.48,0.0
O011508,2025-04-13,C00901,P0021,1,168.83,0.16
O014066,2025-04-13,C00492,P0040,1,202.57,0.0
O014734,2025-04-13,C01082,P0039,1,73.24,0.0
